"","ID","URL","SIZE","DATA","TIME","DATASET"
"26119","G0119","http://astro.princeton.edu/~frei/Gcat_htm/cat_ug_3.htm","26965","09/07/2002","16:16:14","Astronomy"
"26118","G0118","http://xxx.lanl.gov/html/astro-ph/9908269/section5.html","61277","09/07/2002","16:16:14","Astronomy"
"26117","G0117","http://seds.lpl.arizona.edu/messier/photos/photos.html","69078","09/07/2002","16:16:14","Astronomy"
"26116","G0116","http://xray.astro.umass.edu/supernovae_list.html","16369","09/07/2002","16:16:14","Astronomy"
"26115","G0115","http://www-obs.univ-lyon1.fr/~prugniel/galaxies_others.html","28958","09/07/2002","16:16:14","Astronomy"
"26114","G0114","http://www.mpa-garching.mpg.de/Galaxien/annrep98.html","24130","09/07/2002","16:16:14","Astronomy"
"26113","G0113","http://crux.astr.ua.edu/4000WS/master-summary.shtml?access","22054","09/07/2002","16:16:14","Astronomy"
"26112","G0112","http://astro.estec.esa.nl/SA-general/Projects/Planck/pubdocs/papers01.html","34004","09/07/2002","16:16:13","Astronomy"
"26111","G0111","http://www.pbs.org/wgbh/nova/universe/historysans.html","19705","09/07/2002","16:16:13","Astronomy"
"26110","G0110","http://www.astro.ucla.edu/~wright/distance.htm","30902","09/07/2002","16:16:12","Astronomy"
"26109","G0109","http://www.pbs.org/deepspace/experts/week1a.html","33780","09/07/2002","16:16:12","Astronomy"
"26108","G0108","http://arcturus.mit.edu/~edbert/scirel/Brock00.html","20888","09/07/2002","16:16:11","Astronomy"
"26107","G0107","http://1st-spot.freeservers.com/topic_books.html","31502","09/07/2002","16:16:11","Astronomy"
"26106","G0106","http://www.superstringtheory.com/forum/timeboard/index.html","203002","09/07/2002","16:16:11","Astronomy"
"26105","G0105","http://universe.gsfc.nasa.gov/roadmap/docs/SNAP_technology.htm","69828","09/07/2002","16:16:10","Astronomy"
"26104","G0104","http://focus.aps.org/v5/st16.html","16218","09/07/2002","16:16:10","Astronomy"
"26103","G0103","http://wwwmacho.mcmaster.ca/Pubs/Pubs.html","28517","09/07/2002","16:16:10","Astronomy"
"26102","G0102","http://www.phy.syr.edu/courses/PHY312.98Spring/projects/jebornak/html/forming.html","14961","09/07/2002","16:16:10","Astronomy"
"26101","G0101","http://map.gsfc.nasa.gov/m_uni/uni_101bb2.html","30329","09/07/2002","16:16:10","Astronomy"
"26100","G0100","http://www.bright.net/~mrf/QSOTable7.html","52527","09/07/2002","16:16:08","Astronomy"
"26099","G0099","http://spacescience.com/newhome/headlines/ast14jul99_1.htm","37538","09/07/2002","16:16:08","Astronomy"
"26098","G0098","http://antwrp.gsfc.nasa.gov/diamond_jubilee/1920/cs_real.html","57220","09/07/2002","16:16:07","Astronomy"
"26097","G0097","http://www.nap.edu/readingroom/books/cosmology/4.html","28747","09/07/2002","16:15:59","Astronomy"
"26096","G0096","http://www.pbs.org/faithandreason/intro/genetclon-topics.html","5587","09/07/2002","16:15:59","Astronomy"
"26095","G0095","http://www.empyreanquest.com/cgi-bin/ilink/ilink.cgi?Category","18988","09/07/2002","16:15:59","Astronomy"
"26094","G0094","http://space.gsfc.nasa.gov/astro/cobe/cosmo_exact.html","41636","09/07/2002","16:15:58","Astronomy"
"26093","G0093","http://www.physics.ucsb.edu/~boomerang/ant_pub.html","8545","09/07/2002","16:15:56","Astronomy"
"26092","G0092","http://www.c-parr.freeserve.co.uk/hcp/practise.htm","30559","09/07/2002","16:15:56","Astronomy"
"26091","G0091","http://www.damtp.cam.ac.uk/user/gr/public/qg_qc.html","15468","09/07/2002","16:15:56","Astronomy"
"26090","G0090","http://www.netlabs.net/hp/tremor/seti.html","33397","09/07/2002","16:15:56","Astronomy"
"26089","G0089","http://www.exploretheuniverse.net/life.html","6491","09/07/2002","16:15:56","Astronomy"
"26088","G0088","http://www.ipac.caltech.edu/Outreach/Edu/history.html","18719","09/07/2002","16:15:56","Astronomy"
"26087","G0087","http://anzwers.org/free/universe/stars.html","27618","09/07/2002","16:15:56","Astronomy"
"26086","G0086","http://www.astronomytoday.com/astronomy/interview8.html","40017","09/07/2002","16:15:55","Astronomy"
"26085","G0085","http://www.astronomy.net/forums/blackholes2/","66633","09/07/2002","16:15:55","Astronomy"
"26084","G0084","http://casswww.ucsd.edu/public/tutorial/GR.html","31088","09/07/2002","16:15:53","Astronomy"
"26083","G0083","http://www.astrosociety.org/education/resources/naepprint.html","71649","09/07/2002","16:15:53","Astronomy"
"26082","G0082","http://aa.usno.navy.mil/murison/FAME/ObservationDensity/AstrometricErrors.html","42669","09/07/2002","16:15:53","Astronomy"
"26081","G0081","http://www.absoluteastronomy.com/messier.htm","44562","09/07/2002","16:15:52","Astronomy"
"26080","G0080","http://www.galacticsurf.com/systsolGB.htm","88288","09/07/2002","16:15:52","Astronomy"
"26079","G0079","http://astro.princeton.edu/~frei/Gcat_htm/cat_ims.htm","40434","09/07/2002","16:15:52","Astronomy"
"26078","G0078","http://arXiv.org/html/astro-ph/9908269/references.html","62090","09/07/2002","16:15:52","Astronomy"
"26077","G0077","http://seds.lpl.arizona.edu/messier/xtra/history/m-cat.html","70969","09/07/2002","16:15:52","Astronomy"
"26076","G0076","http://xray.astro.umass.edu/intern/aciscal_corn.html","16964","09/07/2002","16:15:52","Astronomy"
"26075","G0075","http://www-obs.univ-lyon1.fr/~prugniel/gdr/liste.html","34048","09/07/2002","16:15:52","Astronomy"
"26074","G0074","http://www.mpa-garching.mpg.de/Galaxien/midrev99.html","44461","09/07/2002","16:15:51","Astronomy"
"26073","G0073","http://crux.astr.ua.edu/keel/telescopes/bta.html","29069","09/07/2002","16:15:51","Astronomy"
"26072","G0072","http://astro.estec.esa.nl/SA-general/Projects/Planck/pubdocs/papers02.html","47950","09/07/2002","16:15:51","Astronomy"
"26071","G0071","http://www.pbs.org/wgbh/nova/universe/howbig.html","22508","09/07/2002","16:15:51","Astronomy"
"26070","G0070","http://www.astro.ucla.edu/~wright/old_new_cosmo.html","32288","09/07/2002","16:15:51","Astronomy"
"26069","G0069","http://www.pbs.org/deepspace/broadcast/trans1.html","43212","09/07/2002","16:15:51","Astronomy"
"26068","G0068","http://arcturus.mit.edu/~edbert/pubs.html","22963","09/07/2002","16:15:48","Astronomy"
"26067","G0067","http://1st-spot.freeservers.com/topic_investing.html","38034","09/07/2002","16:15:48","Astronomy"
"26066","G0066","http://www.superstringtheory.com/forum/stringboard/index4.html","242042","09/07/2002","16:15:48","Astronomy"
"26065","G0065","http://universe.gsfc.nasa.gov/roadmap/docs/EXIST-rev2.htm","87819","09/07/2002","16:15:48","Astronomy"
"26064","G0064","http://focus.aps.org/v5/st13.html","16569","09/07/2002","16:15:48","Astronomy"
"26063","G0063","http://wwwmacho.mcmaster.ca/Results/LMC/LC_data.html","76850","09/07/2002","16:15:48","Astronomy"
"26062","G0062","http://www.phy.syr.edu/courses/PHY312.98Spring/projects/jebornak/html/finding.html","18324","09/07/2002","16:15:47","Astronomy"
"26061","G0061","http://map.gsfc.nasa.gov/m_uni/uni_101expand.html","30436","09/07/2002","16:15:47","Astronomy"
"26060","G0060","http://www.bright.net/~mrf/QSOApp5SDSS.html","59436","09/07/2002","16:15:45","Astronomy"
"26059","G0059","http://spacescience.com/newhome/headlines/ast06aug99_1.htm","39720","09/07/2002","16:15:45","Astronomy"
"26058","G0058","http://antwrp.gsfc.nasa.gov/diamond_jubilee/papers/trimble.html","64916","09/07/2002","16:15:44","Astronomy"
"26057","G0057","http://www.nap.edu/readingroom/books/cosmology/5.html","30474","09/07/2002","16:15:41","Astronomy"
"26056","G0056","http://www.pbs.org/faithandreason/intro/histo-body.html","5826","09/07/2002","16:15:41","Astronomy"
"26055","G0055","http://www.empyreanquest.com/QPEPT/QPEPT.htm","26687","09/07/2002","16:15:41","Astronomy"
"26054","G0054","http://space.gsfc.nasa.gov/astro/cobe/bibliography.html","51388","09/07/2002","16:15:40","Astronomy"
"26053","G0053","http://www.physics.ucsb.edu/~boomerang/press_images/index.html","12708","09/07/2002","16:15:38","Astronomy"
"26052","G0052","http://www.c-parr.freeserve.co.uk/hcp/organs.htm","34065","09/07/2002","16:15:38","Astronomy"
"26051","G0051","http://www.damtp.cam.ac.uk/user/gr/public/cs_evol.html","17061","09/07/2002","16:15:38","Astronomy"
"26050","G0050","http://www.netlabs.net/hp/tremor/checklist.html","34536","09/07/2002","16:15:38","Astronomy"
"26049","G0049","http://www.exploretheuniverse.net/missing.html","8905","09/07/2002","16:15:38","Astronomy"
"26048","G0048","http://www.ipac.caltech.edu/Outreach/Edu/Timeline/timeline.html","21499","09/07/2002","16:15:38","Astronomy"
"26047","G0047","http://anzwers.org/free/universe/galax200.html","29499","09/07/2002","16:15:37","Astronomy"
"26046","G0046","http://www.astronomytoday.com/cosmology/gravity.html","49824","09/07/2002","16:15:37","Astronomy"
"26045","G0045","http://www.astronomy.net/forums/god/","80581","09/07/2002","16:15:37","Astronomy"
"26044","G0044","http://casswww.ucsd.edu/public/astroed2.html","32737","09/07/2002","16:15:34","Astronomy"
"26043","G0043","http://www.astrosociety.org/education/resources/womenast_bibprint.html","84857","09/07/2002","16:15:34","Astronomy"
"26042","G0042","http://aa.usno.navy.mil/murison/FAME/optics/","68530","09/07/2002","16:15:34","Astronomy"
"26041","G0041","http://www.absoluteastronomy.com/","73300","09/07/2002","16:15:31","Astronomy"
"26040","G0040","http://www.galacticsurf.com/systsolF.htm","89919","09/07/2002","16:15:31","Astronomy"
"26039","G0039","http://astro.princeton.edu/~frei/Gcat_htm/AJpaper/paper.htm","43038","09/07/2002","16:15:31","Astronomy"
"26038","G0038","http://xxx.lanl.gov/html/astro-ph/9908269/references.html","62090","09/07/2002","16:15:31","Astronomy"
"26037","G0037","http://seds.lpl.arizona.edu/messier/xtra/supp/m_NED.html","208608","09/07/2002","16:15:31","Astronomy"
"26036","G0036","http://xray.astro.umass.edu/15ASTR.html","45436","09/07/2002","16:15:30","Astronomy"
"26035","G0035","http://www-obs.univ-lyon1.fr/~prugniel/cgi-bin/publi/galaxies_papers.cgi","38567","09/07/2002","16:15:30","Astronomy"
"26034","G0034","http://www.mpa-garching.mpg.de/Galaxien/allpub99.html","61256","09/07/2002","16:15:27","Astronomy"
"26033","G0033","http://crux.astr.ua.edu/AnnRpt.html","54716","09/07/2002","16:15:27","Astronomy"
"26032","G0032","http://astro.estec.esa.nl/SA-general/Projects/Planck/pubdocs/papers03.html","74284","09/07/2002","16:15:26","Astronomy"
"26031","G0031","http://www.pbs.org/wgbh/nova/universe/tour_prep_topten.html","48186","09/07/2002","16:15:26","Astronomy"
"26030","G0030","http://www.astro.ucla.edu/~wright/cosmology_faq.html","37176","09/07/2002","16:15:25","Astronomy"
"26029","G0029","http://www.pbs.org/deepspace/broadcast/trans3.html","47217","09/07/2002","16:15:25","Astronomy"
"26028","G0028","http://arcturus.mit.edu/~edbert/scirel/Brock99.html","27003","09/07/2002","16:15:24","Astronomy"
"26027","G0027","http://1st-spot.freeservers.com/images","38333","09/07/2002","16:15:24","Astronomy"
"26026","G0026","http://www.superstringtheory.com/forum/stringboard/index3.html","260730","09/07/2002","16:15:22","Astronomy"
"26025","G0025","http://universe.gsfc.nasa.gov/roadmap/docs/ConXQUES.htm","245668","09/07/2002","16:15:18","Astronomy"
"26024","G0024","http://focus.aps.org/v5/st24.html","16640","09/07/2002","16:15:18","Astronomy"
"26023","G0023","http://wwwmacho.mcmaster.ca/CV/index.html","111251","09/07/2002","16:15:18","Astronomy"
"26022","G0022","http://www.phy.syr.edu/courses/PHY312.98Spring/projects/jebornak/html/inside.html","21530","09/07/2002","16:15:18","Astronomy"
"26021","G0021","http://map.gsfc.nasa.gov/m_or/mr_media1.html","51564","09/07/2002","16:15:17","Astronomy"
"26020","G0020","http://www.bright.net/~mrf/qta.html","163387","09/07/2002","16:15:15","Astronomy"
"26019","G0019","http://spacescience.com/newhome/headlines/news_archive.htm","109818","09/07/2002","16:15:14","Astronomy"
"26018","G0018","http://antwrp.gsfc.nasa.gov/diamond_jubilee/1920/cs_nrc.html","115662","09/07/2002","16:15:12","Astronomy"
"26017","G0017","http://www.nap.edu/readingroom/books/cosmology/1.html","34271","09/07/2002","16:15:08","Astronomy"
"26016","G0016","http://www.pbs.org/faithandreason/intro/genet-body.html","5856","09/07/2002","16:15:08","Astronomy"
"26015","G0015","http://www.empyreanquest.com/science/cr/cr.htm","202167","09/07/2002","16:15:08","Astronomy"
"26014","G0014","http://space.gsfc.nasa.gov/astro/cobe/skymap_info.html","92570","09/07/2002","16:15:07","Astronomy"
"26013","G0013","http://www.physics.ucsb.edu/~boomerang/data/Nature00/b98/beam","15880","09/07/2002","16:15:02","Astronomy"
"26012","G0012","http://www.c-parr.freeserve.co.uk/hcp/represen.htm","36684","09/07/2002","16:15:02","Astronomy"
"26011","G0011","http://www.damtp.cam.ac.uk/user/gr/public/inf_lowden.html","19264","09/07/2002","16:15:02","Astronomy"
"26010","G0010","http://www.netlabs.net/hp/tremor/planets.html","44732","09/07/2002","16:15:02","Astronomy"
"26009","G0009","http://www.exploretheuniverse.net/stars.html","20711","09/07/2002","16:15:01","Astronomy"
"26008","G0008","http://www.ipac.caltech.edu/Outreach/Edu/Timeline/timeline2.html","22967","09/07/2002","16:15:01","Astronomy"
"26007","G0007","http://anzwers.org/free/universe/glossary.html","32548","09/07/2002","16:15:01","Astronomy"
"26006","G0006","http://www.astronomytoday.com/astronomy/tbfaq.html","112736","09/07/2002","16:15:00","Astronomy"
"26005","G0005","http://www.astronomy.net/news/","99605","09/07/2002","16:15:00","Astronomy"
"26004","G0004","http://casswww.ucsd.edu/public/tutorial/html/apod_gc.html","56426","09/07/2002","16:14:58","Astronomy"
"26003","G0003","http://www.astrosociety.org/education/resources/useducprint.html","91698","09/07/2002","16:14:58","Astronomy"
"26002","G0002","http://aa.usno.navy.mil/hilton/ephemerides/asteroid_ephemerides.html","101077","09/07/2002","16:14:58","Astronomy"
"26001","G0001","http://www.absoluteastronomy.com/stars.htm","88943","09/07/2002","16:14:50","Astronomy"
"26000","F1000","http://www.vb-helper.com/howto_find_angles.html","18818","09/07/2002","13:28:47","Visual Basic"
"25999","F0999","http://www.coderoom.com/graphics_vb.html","26355","09/07/2002","13:28:47","Visual Basic"
"25998","F0998","http://www.vb-helper.com/howto_find_angles.html","18818","09/07/2002","13:28:47","Visual Basic"
"25997","F0997","http://www.vbip.com/forum/group.asp?Group","26435","09/07/2002","13:28:47","Visual Basic"
"25996","F0996","http://searchvb.techtarget.com/bestWebLinks/0,289521,sid8_tax4de,00.html","22111","09/07/2002","13:28:46","Visual Basic"
"25995","F0995","http://abstractvb.com/code.asp?F","13227","09/07/2002","13:28:44","Visual Basic"
"25994","F0994","http://www.visualbyte.com/vbdogs/NetReviewDetail.asp?ISBN","1977","09/07/2002","13:28:44","Visual Basic"
"25993","F0993","http://www.stlvbug.org/reply.asp?msgid","1356","09/07/2002","13:28:43","Visual Basic"
"25992","F0992","http://www.vbug.co.uk/shop/default.asp?t","11166","09/07/2002","13:28:43","Visual Basic"
"25991","F0991","http://www.geocities.com/SiliconValley/Campus/9449/Tips/tip16.htm","2126","09/07/2002","13:28:39","Visual Basic"
"25990","F0990","http://www.developersdex.com/vb/efault.asp?p","29189","09/07/2002","13:28:39","Visual Basic"
"25989","F0989","http://www.vbxtras.com/top40-oct01.asp","15961","09/07/2002","13:28:37","Visual Basic"
"25988","F0988","http://www.developerfusion.com/vb/34/","18030","09/07/2002","13:28:36","Visual Basic"
"25987","F0987","http://www.visualbasicbooks.com/mcsdrev.html","7489","09/07/2002","13:28:36","Visual Basic"
"25986","F0986","http://www.vbwm.com/forums/Default.asp?HideCat4","32726","09/07/2002","13:28:35","Visual Basic"
"25985","F0985","http://www.chez.com/scribe/en/links/hardware.htm","2276","09/07/2002","13:28:34","Visual Basic"
"25984","F0984","http://vbtechniques.com/content.asp?a","6177","09/07/2002","13:28:34","Visual Basic"
"25983","F0983","http://www.vbsquare.com/activex/begobj-demo/","19456","09/07/2002","13:28:34","Visual Basic"
"25982","F0982","http://www.vb-helper.com/xml_toc.html","18978","09/07/2002","13:28:33","Visual Basic"
"25981","F0981","http://abstractvb.com/code.asp?F","6555","09/07/2002","13:28:33","Visual Basic"
"25980","F0980","http://www.coderoom.com/controls_vb3.html","26368","09/07/2002","13:28:33","Visual Basic"
"25979","F0979","http://www.vb-helper.com/xml_toc.html","18978","09/07/2002","13:28:32","Visual Basic"
"25978","F0978","http://www.vbip.com/winsock/winsock_ftpclass_ref.asp","26603","09/07/2002","13:28:32","Visual Basic"
"25977","F0977","http://searchvb.techtarget.com/bestWebLinks/0,289521,sid8_tax282542,00.html","22250","09/07/2002","13:28:31","Visual Basic"
"25976","F0976","http://abstractvb.com/code.asp?F","13294","09/07/2002","13:28:30","Visual Basic"
"25975","F0975","http://www.visualbyte.com/vbdogs/NetReviewDetail.asp?ISBN","1977","09/07/2002","13:28:29","Visual Basic"
"25974","F0974","http://www.stlvbug.org/reply.asp?msgid","1382","09/07/2002","13:28:29","Visual Basic"
"25973","F0973","http://www.vbug.co.uk/shop/default.asp?t","11166","09/07/2002","13:28:28","Visual Basic"
"25972","F0972","http://www.geocities.com/SiliconValley/Campus/9449/menu.htm","2138","09/07/2002","13:28:27","Visual Basic"
"25971","F0971","http://www.developersdex.com/vb/advertisetopbottom","29196","09/07/2002","13:28:26","Visual Basic"
"25970","F0970","http://www.vbxtras.com/products/dartpowersubscription.asp","16108","09/07/2002","13:28:25","Visual Basic"
"25969","F0969","http://www.developerfusion.com/vb/35/","18060","09/07/2002","13:28:24","Visual Basic"
